%time,field.x,field.y,field.z,real->,field.x,field.y
1376085773855360000,219,7,0,,95.5096130371,9
1376085773867610000,219,7,0,,95.5096130371,9
1376085773879120000,217,7,0,,95.5096130371,9
1376085773888070000,217,7,0,,95.5096130371,9
1376085773902250000,102,7,0,,-44.9887123108,7
1376085773917650000,210,4,0,,-64.8858718872,6
1376085773933460000,206,3,0,,-60.6855163574,5
1376085773948520000,200,3,0,,-56.5714988708,5
1376085773957320000,198,3,0,,-54.0145988464,5
1376085773972600000,87,15,0,,58.2392425537,17
1376085773986840000,87,15,0,,58.8800125122,17
1376085773995210000,84,15,0,,59.2195396423,17
1376085774008840000,193,3,0,,-49.3228416443,5
1376085774024370000,194,2,0,,-50.263584137,4
1376085774036060000,195,2,0,,-51.0669784546,4
1376085774048950000,195,2,0,,-51.7391891479,4
1376085774059000000,193,2,0,,-51.5244178772,4
1376085774067680000,192,2,0,,-50.4426383972,4
1376085774082520000,191,0,0,,-47.5047073364,4
1376085774096220000,185,0,0,,-41.0556144714,4
1376085774107760000,173,0,0,,-33.2865638733,4
1376085774119630000,163,0,0,,-23.6128311157,4
1376085774130790000,156,2,0,,-16.8249378204,4
1376085774144090000,143,2,0,,-3.0942721367,4
1376085774159650000,138,5,0,,9.0801486969,5
1376085774170100000,133,5,0,,14.2652158737,5
1376085774184290000,131,5,0,,22.8598937988,7
1376085774196800000,125,5,0,,28.4000473022,7
1376085774213200000,115,7,0,,34.4762458801,9
1376085774226100000,115,8,0,,38.1109695435,10
1376085774238880000,113,8,0,,40.9035224915,10
1376085774246950000,111,7,0,,42.5913467407,11
1376085774259070000,106,8,0,,44.5772438049,12
1376085774272470000,105,7,0,,46.0918273926,13
1376085774286520000,109,8,0,,46.9443244934,14
1376085774298700000,108,7,0,,47.7372741699,15
1376085774310480000,107,8,0,,48.4087600708,16
1376085774322480000,107,7,0,,48.9613647461,17
1376085774334670000,106,5,0,,49.5989761353,19
1376085774346560000,105,6,0,,50.0624885559,20
1376085774356830000,105,5,0,,50.4277267456,21
1376085774372680000,106,7,0,,51.1860084534,23
1376085774384640000,106,6,0,,51.6970748901,24
1376085774394810000,106,5,0,,51.9561843872,25
1376085774401540000,105,8,0,,52.1771736145,26
1376085774414650000,105,7,0,,52.6715240479,27
1376085774423020000,104,6,0,,53.0846710205,28
1376085774433310000,106,12,0,,53.615486145,30
1376085774442970000,105,11,0,,54.0531921387,31
1376085774455910000,107,17,0,,54.3419189453,33
1376085774466950000,107,15,0,,54.5482521057,35
1376085774480290000,107,13,0,,54.7699050903,37
1376085774491300000,105,18,0,,54.7845726013,38
1376085774501670000,105,17,0,,54.7645454407,39
1376085774518600000,105,21,0,,54.6817092896,41
1376085774533470000,105,19,0,,54.5097312927,43
1376085774549530000,105,17,0,,54.1430740356,45
1376085774564960000,106,15,0,,53.8395576477,47
1376085774577370000,106,14,0,,53.5352172852,48
1376085774588090000,106,13,0,,53.227191925,49
1376085774599750000,107,11,0,,52.9452362061,51
1376085774610440000,107,11,0,,52.8542747498,51
1376085774618970000,107,10,0,,52.8365859985,51
1376085774626320000,107,10,0,,52.6924667358,52
1376085774634120000,107,10,0,,52.615196228,52
1376085774646740000,107,10,0,,52.5331306458,52
1376085774654770000,107,10,0,,52.4127540588,52
1376085774667660000,107,10,0,,52.3063812256,52
1376085774676140000,107,10,0,,52.2235794067,52
1376085774689250000,107,10,0,,52.2587242126,52
1376085774704320000,107,11,0,,52.2989654541,51
1376085774720070000,107,11,0,,52.3634338379,51
1376085774736220000,107,11,0,,52.5650749207,51
1376085774745830000,107,11,0,,52.7370376587,51
1376085774757350000,107,11,0,,52.875377655,51
1376085774765800000,106,11,0,,53.0855369568,51
1376085774776160000,106,11,0,,53.2125892639,51
1376085774789840000,106,12,0,,53.3911056519,50
1376085774803260000,106,12,0,,53.7519340515,50
1376085774815660000,105,12,0,,54.2820625305,50
1376085774828840000,105,13,0,,54.726650238,49
1376085774839420000,104,14,0,,55.0017929077,48
1376085774846220000,104,14,0,,55.1584091187,48
1376085774854100000,104,15,0,,55.4093742371,47
1376085774862310000,104,16,0,,55.6669692993,46
1376085774874410000,103,17,0,,56.1049461365,45
1376085774881810000,103,18,0,,56.185295105,44
1376085774893220000,103,19,0,,56.6593666077,43
1376085774906420000,104,20,0,,57.060585022,42
1376085774922120000,104,22,0,,57.4533615112,40
1376085774937720000,104,21,0,,57.699016571,39
1376085774952330000,104,23,0,,57.833694458,37
1376085774968420000,104,19,0,,57.9541854858,35
1376085774982270000,105,16,0,,58.0050201416,34
1376085774996570000,105,18,0,,58.0274772644,32
1376085775009270000,102,15,0,,57.9870452881,31
1376085775017790000,102,16,0,,57.9200401306,30
1376085775028940000,102,17,0,,57.735118866,29
1376085775042030000,102,12,0,,57.5917739868,28
1376085775049230000,102,13,0,,57.2793884277,27
1376085775065320000,101,11,0,,56.8048553467,25
1376085775079790000,101,12,0,,56.5416564941,24
1376085775094710000,101,8,0,,56.4856491089,22
1376085775108820000,101,10,0,,56.7849349976,20
1376085775121150000,103,8,0,,56.9883308411,18
1376085775136390000,101,10,0,,58.3412361145,16
1376085775151070000,102,8,0,,59.6789665222,14
1376085775159740000,100,10,0,,61.1589431763,12
1376085775170740000,100,11,0,,61.8118972778,11
1376085775185210000,95,9,0,,66.7292556763,9
1376085775197830000,92,11,0,,69.9115829468,7
1376085775210180000,81,10,0,,76.9252471924,6
1376085775223470000,57,12,0,,100.758392334,4
1376085775236350000,26,7,0,,127.263191223,3
1376085775248220000,2,7,0,,156.354660034,3
1376085775256930000,12,2,0,,164.875183105,4
1376085775266770000,329,1,0,,-177.132232666,5
1376085775276060000,320,0,0,,-168.995620728,6
1376085775286570000,26,3,0,,-160.959335327,7
1376085775297840000,27,1,0,,-161.508514404,5
1376085775311120000,28,3,0,,-156.817123413,7
1376085775321140000,23,5,0,,-151.328125,9
1376085775329760000,22,5,0,,-150.453643799,9
1376085775342200000,108,9,0,,-148.975219727,11
1376085775354070000,96,16,0,,-136.453567505,18
1376085775366260000,95,10,0,,-137.777923584,18
1376085775381720000,103,7,0,,-145.570770264,15
1376085775396490000,102,7,0,,-144.129333496,17
1376085775412890000,93,6,0,,-133.329284668,18
1376085775428500000,92,8,0,,-132.202926636,20
1376085775440840000,102,7,0,,-142.268386841,21
1376085775448930000,102,7,0,,-142.224121094,21
1376085775463040000,101,8,0,,-141.999053955,22
1376085775473890000,105,5,0,,-141.667861938,23
1376085775483110000,104,9,0,,-140.594467163,27
1376085775496590000,104,10,0,,-140.564682007,28
1376085775509590000,104,10,0,,-140.564682007,28
1376085775523510000,107,9,0,,-145.591339111,27
1376085775532290000,107,10,0,,-145.249633789,28
1376085775545860000,111,6,0,,-145.040313721,28
1376085775554790000,110,6,0,,-144.831192017,28
1376085775568590000,112,10,0,,-144.638381958,28
1376085775581760000,112,10,0,,-144.572723389,28
1376085775589720000,112,10,0,,-144.552062988,28
1376085775599540000,103,7,0,,-139.8203125,27
1376085775614920000,105,7,0,,-139.8855896,27
1376085775629850000,105,8,0,,-139.826721191,28
1376085775643460000,103,9,0,,-139.680618286,27
1376085775650940000,103,9,0,,-139.39112854,27
1376085775664920000,104,5,0,,-140.698760986,23
1376085775673080000,93,7,0,,-129.875427246,21
1376085775680970000,94,7,0,,-130.254989624,21
1376085775689830000,105,5,0,,-141.219192505,19
1376085775698010000,105,4,0,,-141.360488892,18
1376085775705350000,105,4,0,,-141.45652771,18
1376085775712170000,105,3,0,,-141.691436768,17
1376085775719410000,105,2,0,,-141.879333496,16
1376085775727750000,104,7,0,,-142.073913574,15
1376085775739460000,104,4,0,,-142.260574341,13
1376085775751120000,104,2,0,,-142.510070801,10
1376085775758280000,102,4,0,,-142.510070801,10
1376085775771690000,102,2,0,,-142.376602173,8
1376085775783910000,102,4,0,,-142.190933228,6
1376085775795370000,103,6,0,,-143.148483276,8
1376085775810530000,13,4,0,,-143.641265869,6
1376085775825540000,15,2,0,,-145.716445923,4
1376085775841970000,297,3,0,,-153.298309326,1
1376085775857410000,69,14,0,,72.8963546753,20
1376085775872700000,92,3,0,,49.0873718262,3
1376085775885640000,100,7,0,,47.7604217529,5
1376085775895720000,100,6,0,,47.6506080627,6
1376085775903460000,99,4,0,,48.0647392273,8
1376085775913120000,101,5,0,,48.0357894897,9
1376085775924960000,101,3,0,,48.6447410583,11
1376085775935540000,107,5,0,,48.9658851624,13
1376085775949220000,106,3,0,,49.5633964539,15
1376085775963810000,107,4,0,,50.0929031372,18
1376085775978220000,107,2,0,,50.3243522644,20
1376085775992060000,95,2,0,,62.9553375244,24
1376085776007160000,94,1,0,,63.4961700439,27
1376085776018250000,91,5,0,,64.0918426514,27
1376085776026160000,91,3,0,,64.0578079224,29
1376085776035220000,91,1,0,,64.3675842285,31
1376085776045920000,91,4,0,,64.5302352905,34
1376085776058550000,91,3,0,,64.4751663208,35
1376085776074520000,91,8,0,,64.8687744141,38
1376085776089470000,91,4,0,,64.984588623,42
1376085776105770000,90,8,0,,65.0972061157,44
1376085776121300000,90,7,0,,65.1644363403,47
1376085776136020000,90,13,0,,65.3355407715,49
1376085776148320000,90,12,0,,65.3219833374,50
1376085776160320000,90,11,0,,65.399055481,51
1376085776172320000,90,10,0,,65.3429489136,52
1376085776184020000,90,9,0,,65.3924179077,53
1376085776192610000,92,9,0,,65.2992858887,53
1376085776207080000,92,8,0,,65.1401138306,54
1376085776219750000,93,7,0,,64.7151260376,55
1376085776227000000,93,7,0,,64.5935058594,55
1376085776236810000,93,7,0,,64.2523651123,55
1376085776246230000,94,7,0,,63.7588424683,55
1376085776256470000,94,7,0,,63.1233558655,55
1376085776267350000,95,7,0,,62.1965408325,55
1376085776276160000,96,7,0,,61.6948280334,55
1376085776288120000,96,7,0,,61.112247467,55
1376085776297880000,98,7,0,,59.9093894958,55
1376085776305890000,98,7,0,,59.5932044983,55
1376085776315030000,99,7,0,,58.426399231,55
1376085776325240000,100,7,0,,57.5446166992,55
1376085776338260000,107,0,0,,50.2709770203,62
1376085776350460000,109,0,0,,48.25050354,62
1376085776362530000,109,0,0,,48.0019950867,62
1376085776376150000,110,0,0,,47.1364440918,62
1376085776387130000,96,12,0,,47.0077133179,62
1376085776395970000,109,15,0,,34.7475090027,89
1376085776408390000,110,15,0,,33.6573143005,89
1376085776422830000,107,17,0,,32.1814231873,87
1376085776430490000,107,17,0,,32.1814231873,87
1376085776440500000,94,6,0,,45.4499473572,62
1376085776454480000,109,11,0,,30.3970718384,79
1376085776468600000,111,9,0,,28.636297226,77
1376085776477480000,112,9,0,,27.9917392731,77
1376085776488100000,112,8,0,,27.3058547974,76
1376085776502670000,115,4,0,,24.236989975,64
1376085776517680000,119,14,0,,20.5734863281,54
1376085776526940000,120,15,0,,19.5921134949,53
1376085776540830000,121,15,0,,18.0190353394,53
1376085776550040000,123,16,0,,16.4019680023,52
1376085776564620000,121,9,0,,18.1323871613,59
1376085776578650000,122,10,0,,17.1226444244,58
1376085776592530000,119,9,0,,10.5226259232,49
1376085776602370000,120,10,0,,9.2808532715,48
1376085776614800000,116,9,0,,7.3767485619,47
1376085776623420000,118,10,0,,5.4472932816,46
1376085776633170000,120,11,0,,3.4963991642,45
1376085776647180000,119,6,0,,2.1960308552,44
1376085776659220000,119,3,0,,2.4695277214,47
1376085776669820000,116,1,0,,1.3758239746,47
1376085776685800000,119,1,0,,-1.1948680878,45
1376085776699870000,118,2,0,,-2.2836771011,44
1376085776710760000,118,2,0,,-2.2836771011,44
1376085776719970000,118,2,0,,-2.2836771011,44
1376085776732720000,54,2,0,,55.3154792786,36
1376085776741980000,51,4,0,,58.6565551758,34
1376085776751250000,47,3,0,,60.7540626526,33
1376085776760650000,45,4,0,,62.9267425537,32
1376085776772050000,43,5,0,,64.3733901978,31
1376085776784340000,39,2,0,,66.7046432495,30
1376085776794750000,37,3,0,,68.2805786133,29
1376085776805950000,29,2,0,,70.731262207,28
1376085776819050000,24,4,0,,75.0382614136,26
1376085776827950000,24,5,0,,75.8059082031,25
1376085776840830000,23,2,0,,78.64037323,24
1376085776848670000,20,3,0,,81.3552246094,23
1376085776860460000,16,3,0,,81.3552246094,23
1376085776870600000,16,3,0,,81.3552246094,23
1376085776879790000,16,3,0,,81.3552246094,23
1376085776887950000,0,1,0,,92.0886383057,21
1376085776895530000,1,2,0,,93.3344802856,20
1376085776903790000,5,2,0,,97.0040130615,20
1376085776917740000,11,1,0,,99.5918579102,19
1376085776929130000,15,1,0,,103.653656006,19
1376085776939860000,19,1,0,,107.717185974,19
1376085776950570000,33,2,0,,111.71987915,18
1376085776964360000,37,2,0,,115.956680298,18
1376085776975670000,35,1,0,,16.9096260071,11
1376085776983550000,33,2,0,,18.0602817535,10
1376085776993590000,38,3,0,,13.5048723221,9
1376085777007710000,37,3,0,,8.8192644119,9
1376085777017650000,87,6,0,,133.027496338,18
1376085777031670000,95,8,0,,137.633026123,18
1376085777046610000,54,4,0,,-12.1943321228,6
1376085777059840000,59,4,0,,-21.7201366425,6
1376085777068570000,66,4,0,,-28.1063499451,6
1376085777077960000,111,8,0,,149.639297485,18
1376085777093150000,77,16,0,,119.203086853,22
1376085777107400000,116,12,0,,158.046615601,18
1376085777118080000,182,8,0,,154.256546021,16
1376085777130170000,188,10,0,,160.640884399,18
1376085777140310000,191,10,0,,163.992218018,18
1376085777150150000,194,9,0,,162.976348877,15
1376085777165660000,132,13,0,,-164.200012207,19
1376085777180080000,184,6,0,,148.825637817,14
1376085777192740000,219,6,0,,179.42048645,14
1376085777203550000,133,5,0,,-173.567993164,13
1376085777214490000,131,5,0,,-171.830932617,13
1376085777222400000,128,5,0,,-168.066665649,13
1376085777231410000,50,5,0,,-162.364578247,13
1376085777241570000,44,5,0,,-156.212432861,13
1376085777252030000,40,3,0,,-152.233169556,13
1376085777263330000,32,3,0,,-144.156051636,13
1376085777274200000,30,3,0,,-142.198455811,13
1376085777287440000,22,2,0,,-134.435348511,14
1376085777300370000,20,2,0,,-132.839706421,14
1376085777311860000,16,2,0,,-132.839706421,14
1376085777320900000,16,2,0,,-132.839706421,14
1376085777329220000,1,0,0,,-117.589271545,16
1376085777340110000,2,2,0,,-117.786979675,16
1376085777351410000,6,2,0,,-113.382804871,16
1376085777366750000,6,2,0,,-113.382804871,16
1376085777380830000,8,4,0,,-113.382804871,16
1376085777390250000,8,4,0,,-113.382804871,16
1376085777400100000,12,8,0,,-113.382804871,16
1376085777411440000,16,4,0,,-109.18913269,20
1376085777421330000,13,3,0,,-112.107833862,21
1376085777432020000,10,3,0,,-115.075035095,21
1376085777442750000,8,2,0,,-117.1536026,22
1376085777454680000,10,3,0,,-121.32598114,23
1376085777466830000,7,2,0,,-123.367851257,24
1376085777480410000,8,5,0,,-127.140823364,25
1376085777491480000,5,4,0,,-130.638580322,26
1376085777504840000,3,3,0,,-132.263504028,27
1376085777515940000,5,4,0,,-134.568115234,28
1376085777527950000,2,2,0,,-137.363479614,30
1376085777537770000,2,2,0,,-137.993331909,30
1376085777549370000,2,3,0,,-139.855575562,31
1376085777556640000,1,2,0,,-140.921478271,32
1376085777564590000,1,2,0,,-140.921478271,32
1376085777572660000,3,6,0,,-140.921478271,32
1376085777581500000,3,6,0,,-140.921478271,32
1376085777596460000,5,8,0,,-140.921478271,32
1376085777610770000,0,3,0,,-146.348876953,37
1376085777618860000,0,3,0,,-146.348876953,37
1376085777630420000,3,3,0,,-146.348876953,37
1376085777643540000,1,2,0,,-151.736709595,42
1376085777655620000,0,1,0,,-153.186950684,43
1376085777670210000,4,1,0,,-149.713577271,41
1376085777680930000,5,0,0,,-150.764877319,42
1376085777694050000,3,1,0,,-152.481689453,43
1376085777701150000,1,2,0,,-154.159896851,44
1376085777711470000,5,0,0,,-154.738449097,44
1376085777720660000,4,1,0,,-155.875976562,45
1376085777728140000,4,1,0,,-155.875976562,45
1376085777737840000,10,1,0,,-155.875976562,45
1376085777748600000,9,3,0,,-156.168579102,49
1376085777763750000,9,6,0,,-158.522994995,50
1376085777778990000,7,6,0,,-160.903320312,50
1376085777793710000,8,5,0,,-163.279418945,51
1376085777805420000,7,5,0,,-164.477523804,51
1376085777818890000,9,7,0,,-166.817749023,51
1376085777829140000,7,8,0,,-168.554122925,52
1376085777837440000,6,8,0,,-169.155990601,52
1376085777846350000,350,6,0,,-170.880004883,52
1376085777858630000,352,6,0,,-172.079071045,52
1376085777873510000,352,7,0,,-174.497680664,53
1376085777887400000,355,7,0,,-177.060440063,53
1376085777900030000,353,10,0,,-179.858398438,54
1376085777910320000,5,10,0,,179.663787842,54
1376085777917620000,3,10,0,,177.679473877,54
1376085777930200000,8,2,0,,176.441299438,54
1376085777946180000,4,6,0,,172.307327271,58
1376085777959000000,1,7,0,,169.174072266,59
1376085777967760000,1,4,0,,169.894134521,56
1376085777982560000,1,4,0,,169.894134521,56
1376085777995080000,1,4,0,,169.894134521,56
1376085778005690000,1,4,0,,169.894134521,56
1376085778018610000,1,4,0,,169.894134521,56
1376085778031450000,1,4,0,,169.894134521,56
1376085778043090000,1,4,0,,169.894134521,56
1376085778055560000,1,4,0,,169.894134521,56
1376085778068630000,1,4,0,,169.894134521,56
1376085778079450000,1,4,0,,169.894134521,56
1376085778089550000,10,14,0,,157.281326294,66
1376085778096610000,13,0,0,,157.281326294,66
1376085778106120000,11,8,0,,132.790374756,58
1376085778119590000,5,16,0,,132.790374756,58
1376085778129340000,5,16,0,,132.790374756,58
1376085778138520000,1,17,0,,139.326446533,57
1376085778151590000,1,5,0,,137.569213867,57
1376085778163310000,0,1,0,,136.880661011,61
1376085778174720000,0,1,0,,135.693756104,61
1376085778186900000,3,6,0,,132.877914429,56
1376085778200220000,4,14,0,,140.078659058,48
1376085778215200000,2,15,0,,138.875,47
1376085778230330000,2,15,0,,138.875,47
1376085778246470000,2,4,0,,138.952346802,58
1376085778261010000,1,5,0,,137.183609009,57
1376085778276190000,0,5,0,,135.603485107,57
1376085778291920000,1,6,0,,134.145050049,56
1376085778302160000,2,7,0,,133.177871704,55
1376085778315120000,6,8,0,,129.908081055,54
1376085778324040000,6,8,0,,129.908081055,54
1376085778332980000,6,8,0,,129.908081055,54
1376085778342740000,6,8,0,,129.908081055,54
1376085778349850000,6,8,0,,129.908081055,54
1376085778359020000,6,8,0,,129.908081055,54
1376085778370040000,15,4,0,,129.908081055,54
1376085778381490000,15,4,0,,129.908081055,54
1376085778392440000,13,6,0,,129.908081055,54
1376085778404710000,13,6,0,,129.908081055,54
1376085778419390000,19,8,0,,129.908081055,54
1376085778437800000,19,8,0,,129.908081055,54
1376085778451620000,21,14,0,,129.908081055,54
1376085778463270000,21,14,0,,129.908081055,54
1376085778475400000,21,14,0,,129.908081055,54
1376085778482610000,21,14,0,,129.908081055,54
1376085778496100000,23,18,0,,129.908081055,54
1376085778503530000,23,18,0,,129.908081055,54
1376085778513160000,23,18,0,,129.908081055,54
1376085778520610000,23,18,0,,129.908081055,54
1376085778533950000,8,4,0,,112.761657715,38
1376085778545540000,7,3,0,,111.116821289,37
1376085778558360000,10,2,0,,110.172927856,36
1376085778571080000,8,1,0,,108.590637207,35
1376085778582530000,8,4,0,,106.119338989,34
1376085778593370000,6,3,0,,104.669403076,33
1376085778601890000,5,2,0,,103.293251038,32
1376085778616740000,3,3,0,,99.2780380249,31
1376085778631880000,4,2,0,,96.6945266724,30
1376085778647850000,4,2,0,,96.6945266724,30
1376085778663330000,6,4,0,,96.6945266724,30
1376085778679230000,71,8,0,,161.212860107,18
1376085778692390000,75,3,0,,161.331985474,17
1376085778702380000,76,4,0,,162.951889038,16
1376085778714610000,98,2,0,,162.183425903,14
1376085778723220000,99,2,0,,163.071365356,14
1376085778733430000,99,3,0,,163.054290771,13
1376085778748270000,108,5,0,,162.377059937,11
1376085778762340000,111,6,0,,165.002029419,10
1376085778773340000,115,6,0,,163.803329468,10
1376085778780450000,118,7,0,,166.165634155,9
1376085778794410000,114,6,0,,160.617141724,8
1376085778808770000,113,6,0,,159.866485596,8
1376085778821440000,9,23,0,,51.6643371582,37
1376085778834750000,7,23,0,,49.7426795959,37
1376085778842640000,11,25,0,,49.3558616638,37
1376085778851920000,10,25,0,,48.8301467896,37
1376085778866450000,8,27,0,,48.8301467896,37
1376085778881450000,8,27,0,,48.8301467896,37
1376085778895140000,66,29,0,,48.8301467896,37
1376085778909830000,66,29,0,,48.8301467896,37
1376085778924870000,72,31,0,,48.8301467896,37
1376085778940860000,72,31,0,,48.8301467896,37
1376085778954830000,46,24,0,,16.010175705,30
1376085778962590000,46,24,0,,16.010175705,30
1376085778974250000,47,21,0,,13.948882103,29
1376085778988490000,45,21,0,,11.4860162735,29
1376085779003260000,48,23,0,,10.866189003,29
1376085779015190000,48,23,0,,10.866189003,29
1376085779030020000,47,18,0,,3.2186090946,26
1376085779039890000,45,18,0,,1.5065025091,26
1376085779052390000,108,15,0,,0.6114029288,25
1376085779062980000,108,15,0,,0.6114029288,25
1376085779074740000,110,13,0,,0.6114029288,25
1376085779085640000,105,12,0,,-4.7077713013,24
1376085779097480000,111,10,0,,-4.7077713013,24
1376085779110640000,111,10,0,,-4.7077713013,24
1376085779124140000,97,6,0,,-18.7088546753,22
1376085779137120000,97,6,0,,-18.7088546753,22
1376085779148230000,95,4,0,,-18.7088546753,22
1376085779156470000,95,4,0,,-18.7088546753,22
1376085779165480000,87,4,0,,-26.2572078705,22
1376085779176700000,91,2,0,,-28.6450901031,22
1376085779190370000,88,2,0,,-31.7909946442,22
1376085779206880000,85,1,0,,-34.0903091431,21
1376085779222430000,81,1,0,,-38.1878204346,21
1376085779232030000,82,1,0,,-39.9280929565,21
1376085779241400000,79,2,0,,-42.5629196167,20
1376085779249870000,78,2,0,,-43.4259109497,20
1376085779258360000,81,4,0,,-46.1549339294,20
1376085779266360000,80,4,0,,-47.1090774536,20
1376085779277740000,77,5,0,,-50.6779403687,19
1376085779290810000,77,5,0,,-52.4390068054,19
1376085779306030000,74,5,0,,-55.6993103027,19
1376085779321790000,73,7,0,,-58.4652061462,19
1376085779337890000,71,7,0,,-60.8530845642,19
1376085779351150000,71,9,0,,-62.6982116699,19
1376085779366730000,69,9,0,,-64.1322555542,19
1376085779383010000,68,9,0,,-65.188293457,19
1376085779398960000,68,10,0,,-65.5966262817,18
1376085779414610000,68,10,0,,-65.7378997803,18
1376085779430430000,68,8,0,,-65.7378997803,18
1376085779445960000,68,8,0,,-65.7378997803,18
1376085779460760000,73,11,0,,-60.6884841919,15
1376085779473100000,74,11,0,,-59.7617416382,15
1376085779484790000,76,9,0,,-59.7617416382,15
1376085779495840000,76,9,0,,-59.7617416382,15
1376085779507410000,96,12,0,,-39.9518508911,12
1376085779522420000,111,9,0,,-28.550157547,11
1376085779539000000,109,5,0,,-28.550157547,11
1376085779554520000,109,5,0,,-28.550157547,11
1376085779570410000,4,0,0,,-125.664878845,8
1376085779584550000,6,2,0,,-123.098464966,6
1376085779599660000,16,3,0,,-113.342948914,3
1376085779611210000,38,4,0,,-91.7767105103,2
1376085779626770000,93,1,0,,-32.186958313,1
1376085779641410000,128,0,0,,2.5558981895,2
1376085779658040000,56,1,0,,22.5746841431,3
1376085779674770000,17,0,0,,32.1103782654,4
1376085779689830000,12,2,0,,37.4939956665,6
1376085779705570000,16,6,0,,39.6438941956,8
1376085779721720000,10,7,0,,45.9951782227,9
1376085779737330000,1,2,0,,46.4453849792,10
1376085779752840000,2,1,0,,50.0991020203,11
1376085779762830000,3,1,0,,51.9543457031,11
1376085779777750000,5,3,0,,53.1223716736,13
1376085779790890000,5,2,0,,53.37059021,14
1376085779803830000,2,7,0,,45.1303596497,19
1376085779818240000,5,6,0,,46.5456161499,20
1376085779827590000,4,3,0,,56.848991394,17
1376085779840270000,7,2,0,,57.3991127014,18
1376085779847750000,0,7,0,,50.0957107544,23
1376085779856230000,0,7,0,,50.458065033,23
1376085779862790000,3,5,0,,50.8322029114,23
1376085779872280000,2,6,0,,51.8797264099,24
1376085779886130000,0,7,0,,53.3424110413,25
1376085779894620000,4,4,0,,53.7139663696,26
1376085779904820000,3,4,0,,54.9074058533,26
1376085779913270000,1,5,0,,56.0131759644,27
1376085779926150000,7,4,0,,56.8969726562,28
1376085779933520000,6,4,0,,57.7038269043,28
1376085779947010000,6,3,0,,59.5121383667,29
1376085779963060000,6,3,0,,59.9884033203,29
1376085779975680000,6,1,0,,59.9884033203,29
1376085779986420000,6,1,0,,59.9884033203,29
1376085779993560000,0,4,0,,65.9718475342,32
1376085780001290000,0,3,0,,66.9715652466,31
1376085780013350000,6,2,0,,69.2248687744,32
1376085780024300000,4,2,0,,71.75730896,32
1376085780032930000,10,0,0,,71.75730896,32
1376085780042620000,10,0,0,,71.75730896,32
1376085780057890000,16,2,0,,71.75730896,32
1376085780071440000,4,1,0,,83.5601577759,33
1376085780079240000,0,14,0,,92.664352417,48
1376085780088360000,4,0,0,,87.9044494629,34
1376085780097650000,1,0,0,,90.0329437256,34
1376085780106340000,5,1,0,,92.2489242554,35
1376085780119230000,1,0,0,,96.513053894,36
1376085780130650000,4,3,0,,102.24622345,39
1376085780139490000,6,4,0,,104.93132019,40
1376085780154270000,7,3,0,,105.107971191,39
1376085780162620000,5,1,0,,105.936805725,39
1376085780173630000,8,2,0,,108.284599304,40
1376085780186310000,10,3,0,,110.469490051,41
1376085780201010000,7,3,0,,113.049339294,43
1376085780216410000,5,4,0,,115.305229187,44
1376085780227040000,6,5,0,,116.742095947,45
1376085780234990000,8,6,0,,118.70501709,46
1376085780250140000,7,6,0,,119.793960571,46
1376085780266280000,9,7,0,,121.928009033,47
1376085780282520000,6,8,0,,124.105476379,48
1376085780298140000,8,9,0,,126.128250122,49
1376085780310780000,4,5,0,,126.128250122,49
1376085780322150000,4,5,0,,126.128250122,49
1376085780329670000,0,5,0,,126.128250122,49
1376085780342220000,0,5,0,,126.71472168,49
1376085780356120000,3,6,0,,129.756713867,50
1376085780370730000,4,8,0,,132.736679077,54
1376085780383900000,6,9,0,,134.573043823,55
1376085780395150000,5,9,0,,135.025039673,55
1376085780406470000,6,9,0,,136.391662598,55
1376085780417140000,6,7,0,,138.298782349,55
1376085780429840000,7,7,0,,139.264755249,55
1376085780441890000,7,8,0,,141.235458374,56
1376085780456100000,8,8,0,,142.752487183,56
1376085780466910000,9,6,0,,143.046188354,54
1376085780479640000,9,6,0,,145.009460449,54
1376085780491910000,10,6,0,,146.443252563,54
1376085780503400000,10,6,0,,147.990859985,54
1376085780514540000,11,6,0,,149.030883789,54
1376085780527050000,12,4,0,,150.306335449,52
1376085780538340000,21,31,0,,161.570739746,79
1376085780545950000,22,31,0,,162.89666748,79
1376085780556270000,18,30,0,,164.219924927,78
1376085780566750000,19,30,0,,165.163894653,78
1376085780578390000,20,31,0,,166.521514893,79
1376085780593870000,16,33,0,,168.372055054,79
1376085780609790000,17,33,0,,169.805831909,79
1376085780624150000,9,3,0,,167.977706909,49
1376085780633050000,14,31,0,,172.414001465,77
1376085780646310000,14,31,0,,172.414001465,77
1376085780657460000,10,35,0,,172.414001465,77
1376085780670260000,2,39,0,,172.414001465,77
1376085780685230000,2,39,0,,172.414001465,77
1376085780697480000,1,41,0,,172.414001465,77
1376085780709160000,1,41,0,,172.414001465,77
1376085780721080000,1,41,0,,172.414001465,77
1376085780730970000,54,1,0,,121.254325867,35
1376085780743140000,54,2,0,,121.153816223,34
1376085780750660000,54,2,0,,121.34236908,34
1376085780760290000,58,2,0,,121.455657959,32
1376085780769480000,58,4,0,,121.772880554,30
1376085780777440000,297,2,0,,121.677658081,30
1376085780789770000,298,4,0,,122.074531555,28
1376085780801670000,298,6,0,,122.509651184,26
1376085780813520000,292,7,0,,122.688621521,25
1376085780824250000,293,9,0,,123.424339294,23
1376085780833390000,293,9,0,,123.489982605,23
